Config,FM ID,First Name,Second Name,Name,Permanent Club ID,Permanent Club Name,Based Club ID,Based Club Name,Loan Club ID,Loan Club Name,Date Of Birth,Nationality ID,Nationality Name,Second Nationality ID,Second Nationality Name,Third Nationality ID,Third Nationality Name,City Of Birth ID,City Of Birth Name,GK,DL,DC,DR,WBL,WBR,DM,MC,ML,MR,AML,AMC,AMR,SC,Current Ability,Potential Ability,Left Foot,Right Foot,NFE,Squad Number
"[{""a"":""Person"",""m"":""Person"",""k"":1414570,""r"":1414570},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5557594,""r"":1414570},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":1173993,""r"":1414570},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":1173017,""r"":1414570}]",2000333393,Fayed,Ben Hassine,Fayed Ben Hassine,107158,El Gawafel Sportives de Gafsa,107158,El Gawafel Sportives de Gafsa,,,1998-10-27,1248894,Tunisia,,,,,,,,,,,,,,,,,,,,20,85,95,6,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":1443617,""r"":1443617},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5506593,""r"":1443617},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":1196572,""r"":1443617},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":1195597,""r"":1443617}]",2000362187,Mohamed Dhia,Slimani,Mohamed Dhia Slimani,107158,El Gawafel Sportives de Gafsa,107158,El Gawafel Sportives de Gafsa,,,,1248894,Tunisia,,,,,,,,,18,12,,,20,12,,,,,,,75,105,,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":1443618,""r"":1443618},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5335423,""r"":1443618},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":1196573,""r"":1443618},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":1195598,""r"":1443618}]",2000362188,Moktada,Daâi,Moktada Daâi,107158,El Gawafel Sportives de Gafsa,107158,El Gawafel Sportives de Gafsa,,,,1248894,Tunisia,,,,,,,,,,,,,,15,,,,20,,,72,100,,,,
"[{""a"":""Person"",""m"":""Person"",""k"":1443620,""r"":1443620},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5556950,""r"":1443620},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":1196575,""r"":1443620},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":1195600,""r"":1443620}]",2000362190,Adem,Mkadem,Adem Mkadem,107158,El Gawafel Sportives de Gafsa,107158,El Gawafel Sportives de Gafsa,,,2004-01-31,1248894,Tunisia,,,,,,,,,,19,,20,,,,10,,,12,,75,105,,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":1443623,""r"":1443623},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5335443,""r"":1443623},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":1196578,""r"":1443623},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":1195603,""r"":1443623}]",2000362193,Ismail,Ncib,Ismail Ncib,107158,El Gawafel Sportives de Gafsa,107158,El Gawafel Sportives de Gafsa,,,2004-06-28,1248894,Tunisia,,,,,,,,,,,,,20,17,,,,,,,70,-55,,,,
"[{""a"":""Person"",""m"":""Person"",""k"":1443624,""r"":1443624},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5532810,""r"":1443624},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":1196579,""r"":1443624},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":1195604,""r"":1443624}]",2000362194,Elyes,Ncib,Elyes Ncib,107158,El Gawafel Sportives de Gafsa,107158,El Gawafel Sportives de Gafsa,,,2006-03-08,1248894,Tunisia,,,,,53286,Mdhila,,,,,,,,15,,,10,20,,,77,-6,5,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":1443636,""r"":1443636},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5335476,""r"":1443636},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":1196589,""r"":1443636},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":1195614,""r"":1443636}]",2000362206,Mohamed Aziz,Bennour,Mohamed Aziz Bennour,107158,El Gawafel Sportives de Gafsa,107158,El Gawafel Sportives de Gafsa,,,,1248894,Tunisia,,,,,,,,,,,,,20,15,,,,,,,78,95,,,,
"[{""a"":""Person"",""m"":""Person"",""k"":1443638,""r"":1443638},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5555983,""r"":1443638},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":1196591,""r"":1443638},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":1195616,""r"":1443638}]",2000362208,Yasser,Taleb,Yasser Taleb,107158,El Gawafel Sportives de Gafsa,107158,El Gawafel Sportives de Gafsa,,,2001-03-26,1248894,Tunisia,,,,,,,,,,,,,,15,,,12,20,12,,82,95,,,,
"[{""a"":""Person"",""m"":""Person"",""k"":1454681,""r"":1454681},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5379794,""r"":1454681},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":1205662,""r"":1454681},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":1207853,""r"":1454681}]",2000373189,Mohamed,Othmani,Mohamed Othmani,107158,El Gawafel Sportives de Gafsa,107158,El Gawafel Sportives de Gafsa,,,,1248894,Tunisia,,,,,,,,,,,,,,16,,,10,20,10,,70,-55,,,,
"[{""a"":""Person"",""m"":""Person"",""k"":1454747,""r"":1454747},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5379974,""r"":1454747},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":1205725,""r"":1454747},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":1207916,""r"":1454747}]",2000373255,Sajed,Bouafia,Sajed Bouafia,107158,El Gawafel Sportives de Gafsa,107158,El Gawafel Sportives de Gafsa,,,,1248894,Tunisia,,,,,,,,20,,,,,,,,,,,,,55,-55,20,,,
"[{""a"":""Person"",""m"":""Person"",""k"":1454761,""r"":1454761},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5380006,""r"":1454761},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":1205738,""r"":1454761},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":1207929,""r"":1454761}]",2000373269,Montassar,El Kamel,Montassar El Kamel,107158,El Gawafel Sportives de Gafsa,107158,El Gawafel Sportives de Gafsa,,,,1248894,Tunisia,,,,,,,,,,,,,,,,,,,,20,55,-6,,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":1454762,""r"":1454762},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5380009,""r"":1454762},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":1205739,""r"":1454762},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":1207930,""r"":1454762}]",2000373270,Nasr,Saghraoui,Nasr Saghraoui,107158,El Gawafel Sportives de Gafsa,107158,El Gawafel Sportives de Gafsa,,,,1248894,Tunisia,,,,,,,,,,,,,20,15,,,,,,,62,-55,,,,
"[{""a"":""Person"",""m"":""Person"",""k"":1475034,""r"":1475034},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5502250,""r"":1475034},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":1223235,""r"":1475034},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":1225426,""r"":1475034}]",2000393479,Salah,Mkadmini,Salah Mkadmini,107158,El Gawafel Sportives de Gafsa,107158,El Gawafel Sportives de Gafsa,,,2004-07-07,1248894,Tunisia,,,,,,,,,,,,,,,12,11,20,,17,14,75,-6,,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":1475036,""r"":1475036},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5502253,""r"":1475036},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":1223237,""r"":1475036},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":1225428,""r"":1475036}]",2000393481,Yasslem,Zarroug,Yasslem Zarroug,107158,El Gawafel Sportives de Gafsa,107158,El Gawafel Sportives de Gafsa,,,,1248894,Tunisia,,,,,,,,,,,,,15,20,,,,15,,,70,100,,,,
"[{""a"":""Person"",""m"":""Person"",""k"":1475037,""r"":1475037},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5502514,""r"":1475037},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":1223238,""r"":1475037},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":1225429,""r"":1475037}]",2000393482,Baraket,Chaabani,Baraket Chaabani,107158,El Gawafel Sportives de Gafsa,107158,El Gawafel Sportives de Gafsa,,,2006-01-21,1248894,Tunisia,,,,,53248,Kasserine,,20,17,,9,,,,,,,,,,70,-6,20,,,
"[{""a"":""Person"",""m"":""Person"",""k"":1475042,""r"":1475042},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5502284,""r"":1475042},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":1223243,""r"":1475042},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":1225434,""r"":1475042}]",2000393487,Ali,Ajmni,Ali Ajmni,107158,El Gawafel Sportives de Gafsa,107158,El Gawafel Sportives de Gafsa,,,1999-11-18,1248894,Tunisia,,,,,,,,,,,,,,,9,12,17,15,20,12,85,100,20,,,
"[{""a"":""Person"",""m"":""Person"",""k"":1486665,""r"":1486665},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5555914,""r"":1486665},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":1234197,""r"":1486665},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":1236388,""r"":1486665}]",2000405045,Mohamed Amine,El Gaied,Mohamed Amine El Gaied,107158,El Gawafel Sportives de Gafsa,107158,El Gawafel Sportives de Gafsa,,,2006-03-26,1248894,Tunisia,,,,,,,,,,,,,,,,,13,,13,20,70,-55,,,,
"[{""a"":""Person"",""m"":""Person"",""k"":1500430,""r"":1500430},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5602388,""r"":1500430},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":1247429,""r"":1500430},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":1249620,""r"":1500430}]",2000418783,Aziz,Smari,Aziz Smari,107158,El Gawafel Sportives de Gafsa,107158,El Gawafel Sportives de Gafsa,,,,1248894,Tunisia,,,,,,,,,,,,,,,,,,,,20,62,-55,,,,
"[{""a"":""Person"",""m"":""Person"",""k"":1524340,""r"":1524340},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5708934,""r"":1524340},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":1936847,""r"":1524340},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":1271247,""r"":1524340}]",2000442514,Jasser,Mellala,Jasser Mellala,107158,El Gawafel Sportives de Gafsa,107158,El Gawafel Sportives de Gafsa,,,,1248894,Tunisia,,,,,,,,,,,,,,15,,,12,20,12,,75,-55,,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":396356,""r"":396356},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":235037,""r"":396356},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":235037,""r"":396356},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":235037,""r"":396356}]",12019055,Ghazi,Abderrazzak,Ghazi Abderrazzak,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,,,1986-10-16,1248894,Tunisia,,,,,1436344,Beni Hassen,,20,19,,15,,,,,,,,,,88,110,20,4,,
"[{""a"":""Person"",""m"":""Person"",""k"":403390,""r"":403390},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5520383,""r"":403390},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":242851,""r"":403390},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":242851,""r"":403390}]",13115381,Amour,Loussoukou,Amour Loussoukou,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,,,1996-12-15,1248718,Congo,,,,,39808,Brazzaville,,1,,,,,16,20,,,,12,,,90,110,5,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":410399,""r"":410399},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5490640,""r"":410399},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":249730,""r"":410399},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":249730,""r"":410399}]",13202135,Zied,Machmoum,Zied Machmoum,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,,,1993-01-18,1248894,Tunisia,,,,,39845,Tunis,1,,17,20,,13,,,,,,,,,90,110,5,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":984081,""r"":984081},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5463747,""r"":984081},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":251607,""r"":984081},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":251607,""r"":984081}]",13219338,Mohamed Habib,Yeken,Mohamed Habib Yeken,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,,,1994-03-09,1248894,Tunisia,,,,,,,,10,8,20,,16,,,,10,,,,,90,110,5,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":1084792,""r"":1084792},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5250268,""r"":1084792},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":882573,""r"":1084792},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":882573,""r"":1084792}]",12092899,Elhadji Omar,Fall,Omar Fall (Elhadji Omar Fall),100979,Union Sportive Monastirienne,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,2002-09-01,1248859,Senegal,,,,,,,,,,,,,,,10,,12,,15,20,95,115,16,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":1084792,""r"":1084792},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5539796,""r"":1084792},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":882573,""r"":1084792},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":882573,""r"":1084792}]",12092899,Elhadji Omar,Fall,Omar Fall (Elhadji Omar Fall),100979,Union Sportive Monastirienne,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,2002-09-01,1248859,Senegal,,,,,,,,,,,,,,,10,,12,,15,20,95,115,16,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":1107446,""r"":1107446},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5537656,""r"":1107446},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":902043,""r"":1107446},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":902051,""r"":1107446}]",2000031039,Adem,Taous,Adem Taous,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,,,2000-07-21,1248894,Tunisia,,,,,,,,19,,,18,8,,,20,12,15,7,14,10,95,105,20,6,,
"[{""a"":""Person"",""m"":""Person"",""k"":1107516,""r"":1107516},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5490658,""r"":1107516},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":902095,""r"":1107516},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":902103,""r"":1107516}]",2000031109,Noureddine,Farhati,Noureddine Farhati,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,,,2000-09-14,1248894,Tunisia,,,,,,,20,,,,,,,,,,,,,,105,115,3,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":1107530,""r"":1107530},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5556105,""r"":1107530},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":902108,""r"":1107530},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":902116,""r"":1107530}]",2000031123,Skander,Labidi,Skander Labidi,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,,,1999-05-13,1248894,Tunisia,,,,,,,,,20,14,,12,,,,,,,,,98,115,6,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":1149569,""r"":1149569},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5716669,""r"":1149569},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":938181,""r"":1149569},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":938189,""r"":1149569}]",2000072678,Jaouhar,Ben Hassen,Jaouhar Ben Hassen,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,,,1997-08-15,1248894,Tunisia,,,,,,,,15,11,20,14,17,,,8,10,,,,,95,105,9,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":1156769,""r"":1156769},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5458498,""r"":1156769},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":943718,""r"":1156769},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":943726,""r"":1156769}]",2000079466,Adem,Kouraichi,Adem Kouraichi,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,,,2002-04-03,1248894,Tunisia,,,,,,,,,,,,,10,20,,,,15,,,82,105,,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":1156913,""r"":1156913},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5559169,""r"":1156913},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":943840,""r"":1156913},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":943848,""r"":1156913}]",2000079610,Presnel,Banga,Presnel Banga,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,,,2000-07-07,1248776,Ivory Coast,,,,,,,,,,,,,18,20,,,,,,,95,110,5,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":1157327,""r"":1157327},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5747184,""r"":1157327},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":944206,""r"":1157327},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":944214,""r"":1157327}]",2000080023,Houssem,Eddine Souissi,Houssem Eddine Souissi,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,,,1997-09-20,1248894,Tunisia,,,,,,,,,18,,,,20,16,,,,,,,95,105,9,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":1158577,""r"":1158577},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":945360,""r"":1158577},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":945358,""r"":1158577},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":945366,""r"":1158577}]",2000081268,Adem,Ben Ahmed,Adem Ben Ahmed,91897,Étoile Sportive du Sahel,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,2004-09-13,1248894,Tunisia,,,,,,,,,,,,11,,,17,12,20,8,15,12,85,110,5,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":1158577,""r"":1158577},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5490757,""r"":1158577},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":945358,""r"":1158577},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":945366,""r"":1158577}]",2000081268,Adem,Ben Ahmed,Adem Ben Ahmed,91897,Étoile Sportive du Sahel,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,2004-09-13,1248894,Tunisia,,,,,,,,,,,,11,,,17,12,20,8,15,12,85,110,5,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":1158584,""r"":1158584},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5250760,""r"":1158584},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":945365,""r"":1158584},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":945373,""r"":1158584}]",2000081275,Rayan,Haddad,Rayan Haddad,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,,,2003-02-01,1248894,Tunisia,,,,,,,,,20,12,,,,,,,,,,,85,115,8,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":1184313,""r"":1184313},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":968213,""r"":1184313},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":968210,""r"":1184313},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":968219,""r"":1184313}]",2000106476,Amir,Thabet,Amir Thabet,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,,,2001-10-06,1248894,Tunisia,,,,,,,20,,,,,,,,,,,,,,74,90,,,,
"[{""a"":""Person"",""m"":""Person"",""k"":1184331,""r"":1184331},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5552009,""r"":1184331},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":968228,""r"":1184331},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":968237,""r"":1184331}]",2000106494,Kais,Fdhil,Kais Fdhil,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,,,2001-01-01,1248894,Tunisia,,,,,,,,,,,,,,,,,11,,,20,85,95,5,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":1184333,""r"":1184333},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":968233,""r"":1184333},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":968230,""r"":1184333},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":968239,""r"":1184333}]",2000106496,Mohamed Nasr,Hamed,Mohamed Nasr Hamed,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,,,2003-10-16,1248894,Tunisia,,,,,,,,,,,,8,,13,18,12,20,12,15,,85,105,7,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":1200404,""r"":1200404},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":981536,""r"":1200404},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":981533,""r"":1200404},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":981542,""r"":1200404}]",2000121525,Iyed,Belwafi,Iyed Belwafi,90898,Club Sportif Sfaxien,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,2003-05-23,1248894,Tunisia,,,,,39979,Sfax,,,,,9,10,,,14,14,19,10,20,15,98,115,8,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":1200404,""r"":1200404},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5506597,""r"":1200404},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":981533,""r"":1200404},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":981542,""r"":1200404}]",2000121525,Iyed,Belwafi,Iyed Belwafi,90898,Club Sportif Sfaxien,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,2003-05-23,1248894,Tunisia,,,,,39979,Sfax,,,,,9,10,,,14,14,19,10,20,15,98,115,8,20,,
"[{""a"":""Person"",""m"":""Person"",""k"":1212192,""r"":1212192},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":991834,""r"":1212192},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":991831,""r"":1212192},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":991840,""r"":1212192}]",2000133088,Adem,Bououni,Adem Bououni,90899,Espérance Sportive de Tunis,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,2004-01-02,1248894,Tunisia,,,,,,,,,,,,,,,,,,,12,20,78,95,20,10,,
"[{""a"":""Person"",""m"":""Person"",""k"":1212192,""r"":1212192},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5717977,""r"":1212192},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":991831,""r"":1212192},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":991840,""r"":1212192}]",2000133088,Adem,Bououni,Adem Bououni,90899,Espérance Sportive de Tunis,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,2004-01-02,1248894,Tunisia,,,,,,,,,,,,,,,,,,,12,20,78,95,20,10,,
"[{""a"":""Person"",""m"":""Person"",""k"":1260537,""r"":1260537},{""a"":""PersonClubContract"",""m"":""PersonClubContract"",""k"":5490686,""r"":1260537},{""a"":""PlayerAttribute"",""m"":""PlayerAttribute"",""k"":1034501,""r"":1260537},{""a"":""PlayerPosition"",""m"":""PlayerPosition"",""k"":1034510,""r"":1260537}]",2000181000,Jassem,Abcha,Jassem Abcha,107784,Union Sportive de Ben Guerdane,107784,Union Sportive de Ben Guerdane,,,2001-10-18,1248894,Tunisia,,,,,,,,13,,,12,,8,20,12,12,10,18,12,,87,100,20,5,,28
